date,eua_carbon_price_eur_tco2,source_created_at,singapore_vlsfo_usd_mt,singapore_hsfo_usd_mt,singapore_hi5_spread_usd_mt,rotterdam_hi5_spread_usd_mt,houston_hi5_spread_usd_mt,capesize_scrubber_savings_usd_day,vlcc_scrubber_savings_usd_day,capesize_eu_ets_surcharge_usd_day,provenance
2020-11-02,27.25,,591.3,438.76,152.54,146.09,140.87,6864.3,8389.7,,icap_ape_eu_ets_daily
2020-11-03,28.88,,592.18,440.3,151.88,144.97,140.69,6834.6,8353.4,,icap_ape_eu_ets_daily
2020-11-04,28.21,,594.05,441.81,152.24,145.97,140.95,6850.8,8373.2,,icap_ape_eu_ets_daily
2020-11-05,30.25,,586.83,436.98,149.85,142.81,139.0,6743.25,8241.75,,icap_ape_eu_ets_daily
2020-11-06,29.83,,591.02,440.3,150.72,143.73,138.5,6782.4,8289.6,,icap_ape_eu_ets_daily
2020-11-09,30.08,,592.04,442.6,149.44,142.83,137.74,6724.8,8219.2,,icap_ape_eu_ets_daily
2020-11-10,31.33,,589.27,439.18,150.09,144.82,138.58,6754.05,8254.95,,icap_ape_eu_ets_daily
2020-11-12,30.66,,585.86,436.4,149.46,144.28,137.91,6725.7,8220.3,,icap_ape_eu_ets_daily
2020-11-13,31.15,,584.39,435.81,148.58,143.27,135.83,6686.1,8171.9,,icap_ape_eu_ets_daily
2020-11-16,31.57,,583.73,434.82,148.91,141.73,136.71,6700.95,8190.05,,icap_ape_eu_ets_daily
2020-11-17,32.1,,584.62,436.09,148.53,142.27,137.0,6683.85,8169.15,,icap_ape_eu_ets_daily
2020-11-18,32.46,,584.52,435.17,149.35,143.52,138.07,6720.75,8214.25,,icap_ape_eu_ets_daily
2020-11-19,31.63,,584.0,435.31,148.69,141.93,137.3,6691.05,8177.95,,icap_ape_eu_ets_daily
2020-11-20,31.73,,579.87,431.66,148.21,143.14,136.98,6669.45,8151.55,,icap_ape_eu_ets_daily
2020-11-23,32.26,,579.37,432.41,146.96,141.26,135.26,6613.2,8082.8,,icap_ape_eu_ets_daily
2020-11-24,31.93,,582.25,436.05,146.2,139.06,133.32,6579.0,8041.0,,icap_ape_eu_ets_daily
2020-11-26,32.87,,583.42,437.27,146.15,141.27,134.13,6576.75,8038.25,,icap_ape_eu_ets_daily
2020-11-27,33.42,,579.86,434.59,145.27,140.31,132.33,6537.15,7989.85,,icap_ape_eu_ets_daily
2020-11-30,34.12,,582.33,436.64,145.69,140.19,134.51,6556.05,8012.95,,icap_ape_eu_ets_daily
2020-12-01,35.58,,582.98,437.4,145.58,140.73,132.5,6551.1,8006.9,,icap_ape_eu_ets_daily
2020-12-02,35.17,,581.66,436.6,145.06,139.69,133.02,6527.7,7978.3,,icap_ape_eu_ets_daily
2020-12-03,35.41,,582.69,439.93,142.76,136.34,131.8,6424.2,7851.8,,icap_ape_eu_ets_daily
2020-12-04,36.51,,582.98,438.42,144.56,137.1,131.65,6505.2,7950.8,,icap_ape_eu_ets_daily
2020-12-07,35.89,,582.79,439.34,143.45,136.2,131.47,6455.25,7889.75,,icap_ape_eu_ets_daily
2020-12-08,36.13,,581.47,437.93,143.54,137.82,131.11,6459.3,7894.7,,icap_ape_eu_ets_daily
2020-12-10,36.56,,580.86,433.18,147.68,141.74,136.72,6645.6,8122.4,,icap_ape_eu_ets_daily
2020-12-11,37.06,,578.37,429.25,149.12,142.34,137.44,6710.4,8201.6,,icap_ape_eu_ets_daily
2020-12-14,37.63,,570.04,422.4,147.64,141.48,134.86,6643.8,8120.2,,icap_ape_eu_ets_daily
2021-01-29,40.78,,592.72,441.44,151.28,144.95,139.84,6807.6,8320.4,,icap_ape_eu_ets_daily
2021-02-01,39.51,,588.7,439.3,149.4,143.29,137.43,6723.0,8217.0,,icap_ape_eu_ets_daily
2021-02-02,40.17,,591.14,440.51,150.63,146.22,138.62,6778.35,8284.65,,icap_ape_eu_ets_daily
2021-02-03,45.97,,592.16,442.82,149.34,143.71,138.04,6720.3,8213.7,,icap_ape_eu_ets_daily
2021-02-04,44.17,,588.79,440.25,148.54,142.78,135.96,6684.3,8169.7,,icap_ape_eu_ets_daily
2021-02-05,45.5,,594.94,445.01,149.93,144.02,138.41,6746.85,8246.15,,icap_ape_eu_ets_daily
2021-02-08,46.72,,597.61,447.56,150.05,144.31,138.48,6752.25,8252.75,,icap_ape_eu_ets_daily
2021-02-09,45.46,,598.0,448.74,149.26,143.79,135.85,6716.7,8209.3,,icap_ape_eu_ets_daily
2021-02-10,45.61,,601.29,449.67,151.62,146.28,139.26,6822.9,8339.1,,icap_ape_eu_ets_daily
2021-02-11,47.93,,603.19,451.93,151.26,146.65,138.54,6806.7,8319.3,,icap_ape_eu_ets_daily
2021-02-12,45.73,,608.43,456.75,151.68,145.36,139.5,6825.6,8342.4,,icap_ape_eu_ets_daily
2021-02-15,48.17,,610.05,458.09,151.96,146.21,140.36,6838.2,8357.8,,icap_ape_eu_ets_daily
2021-02-16,48.62,,615.55,460.99,154.56,148.53,141.38,6955.2,8500.8,,icap_ape_eu_ets_daily
2021-02-17,46.48,,613.6,459.09,154.51,149.51,140.84,6952.95,8498.05,,icap_ape_eu_ets_daily
2021-02-18,45.98,,618.81,466.35,152.46,147.29,141.87,6860.7,8385.3,,icap_ape_eu_ets_daily
2021-02-19,46.41,,620.61,467.37,153.24,146.96,141.94,6895.8,8428.2,,icap_ape_eu_ets_daily
2021-02-22,44.57,,618.32,464.61,153.71,147.25,141.47,6916.95,8454.05,,icap_ape_eu_ets_daily
2021-02-23,45.37,,623.68,469.86,153.82,147.29,140.92,6921.9,8460.1,,icap_ape_eu_ets_daily
2021-02-24,46.48,,620.04,467.12,152.92,146.48,140.78,6881.4,8410.6,,icap_ape_eu_ets_daily
2021-02-25,47.04,,625.24,471.43,153.81,146.56,142.1,6921.45,8459.55,,icap_ape_eu_ets_daily
2021-02-26,45.38,,621.1,468.23,152.87,147.1,140.35,6879.15,8407.85,,icap_ape_eu_ets_daily
2021-03-01,44.81,,622.89,469.53,153.36,146.68,140.56,6901.2,8434.8,,icap_ape_eu_ets_daily
2021-03-02,44.32,,618.0,463.83,154.17,146.93,143.54,6937.65,8479.35,,icap_ape_eu_ets_daily
2021-03-03,44.69,,614.34,459.92,154.42,148.05,142.46,6948.9,8493.1,,icap_ape_eu_ets_daily
2021-03-04,43.91,,607.41,450.79,156.62,149.54,144.27,7047.9,8614.1,,icap_ape_eu_ets_daily
2021-03-05,45.31,,609.45,451.67,157.78,152.37,146.18,7100.1,8677.9,,icap_ape_eu_ets_daily
2021-03-08,45.7,,613.07,456.25,156.82,151.44,144.39,7056.9,8625.1,,icap_ape_eu_ets_daily
2021-03-09,46.88,,613.17,456.65,156.52,149.3,143.56,7043.4,8608.6,,icap_ape_eu_ets_daily
2021-03-10,48.79,,607.43,452.76,154.67,150.32,143.22,6960.15,8506.85,,icap_ape_eu_ets_daily
2021-03-11,48.69,,606.36,451.94,154.42,147.05,141.66,6948.9,8493.1,,icap_ape_eu_ets_daily
2021-03-12,49.41,,609.54,454.04,155.5,151.18,143.15,6997.5,8552.5,,icap_ape_eu_ets_daily
2021-03-15,50.98,,613.74,456.49,157.25,152.47,144.89,7076.25,8648.75,,icap_ape_eu_ets_daily
2021-03-16,49.88,,613.06,457.34,155.72,148.57,144.91,7007.4,8564.6,,icap_ape_eu_ets_daily
2021-03-17,49.86,,608.42,452.81,155.61,148.6,143.6,7002.45,8558.55,,icap_ape_eu_ets_daily
2021-03-18,51.58,,614.21,458.22,155.99,150.01,143.39,7019.55,8579.45,,icap_ape_eu_ets_daily
2021-03-19,49.87,,614.66,459.6,155.06,149.2,144.31,6977.7,8528.3,,icap_ape_eu_ets_daily
2021-03-22,49.74,,617.0,463.05,153.95,146.87,141.65,6927.75,8467.25,,icap_ape_eu_ets_daily
2021-03-23,49.7,,626.08,469.73,156.35,150.35,145.07,7035.75,8599.25,,icap_ape_eu_ets_daily
2021-03-24,48.71,,627.72,469.47,158.25,152.11,146.26,7121.25,8703.75,,icap_ape_eu_ets_daily
2021-03-25,48.42,,623.67,467.13,156.54,150.59,144.82,7044.3,8609.7,,icap_ape_eu_ets_daily
2021-03-26,48.62,,623.86,468.58,155.28,148.93,142.32,6987.6,8540.4,,icap_ape_eu_ets_daily
2021-03-29,48.44,,624.33,467.92,156.41,150.01,144.79,7038.45,8602.55,,icap_ape_eu_ets_daily
2021-03-30,50.27,,631.66,473.58,158.08,150.58,146.74,7113.6,8694.4,,icap_ape_eu_ets_daily
2021-03-31,50.29,,627.4,472.18,155.22,149.74,143.78,6984.9,8537.1,,icap_ape_eu_ets_daily
2021-04-01,50.36,,630.82,475.98,154.84,149.95,141.73,6967.8,8516.2,,icap_ape_eu_ets_daily
2021-04-06,51.57,,631.6,479.09,152.51,146.87,140.57,6862.95,8388.05,,icap_ape_eu_ets_daily
2021-04-07,52.26,,629.68,479.76,149.92,142.93,137.55,6746.4,8245.6,,icap_ape_eu_ets_daily
2021-04-08,52.05,,632.78,479.27,153.51,147.45,142.27,6907.95,8443.05,,icap_ape_eu_ets_daily
2021-04-09,51.73,,634.04,479.75,154.29,147.58,142.66,6943.05,8485.95,,icap_ape_eu_ets_daily
2021-04-12,52.54,,636.17,482.17,154.0,147.88,142.84,6930.0,8470.0,,icap_ape_eu_ets_daily
2021-04-13,52.83,,634.23,481.43,152.8,147.37,142.56,6876.0,8404.0,,icap_ape_eu_ets_daily
2021-04-14,52.15,,633.88,482.21,151.67,145.96,139.07,6825.15,8341.85,,icap_ape_eu_ets_daily
2021-04-15,52.7,,632.98,480.43,152.55,146.49,139.01,6864.75,8390.25,,icap_ape_eu_ets_daily
2021-04-16,53.31,,627.34,473.54,153.8,146.79,141.99,6921.0,8459.0,,icap_ape_eu_ets_daily
2021-04-19,53.5,,634.41,480.13,154.28,148.73,141.76,6942.6,8485.4,,icap_ape_eu_ets_daily
2021-04-20,52.95,,634.25,477.94,156.31,149.9,145.29,7033.95,8597.05,,icap_ape_eu_ets_daily
2021-04-21,53.73,,632.05,475.52,156.53,149.91,145.38,7043.85,8609.15,,icap_ape_eu_ets_daily
2021-04-22,55.82,,636.78,479.7,157.08,151.12,143.71,7068.6,8639.4,,icap_ape_eu_ets_daily
2021-04-23,55.6,,634.68,479.44,155.24,150.34,143.24,6985.8,8538.2,,icap_ape_eu_ets_daily
2021-04-26,56.59,,633.02,479.9,153.12,148.71,141.01,6890.4,8421.6,,icap_ape_eu_ets_daily
2021-04-27,55.76,,634.11,481.58,152.53,146.55,141.24,6863.85,8389.15,,icap_ape_eu_ets_daily
2021-04-28,57.5,,632.74,478.82,153.92,147.85,143.42,6926.4,8465.6,,icap_ape_eu_ets_daily
2021-04-29,56.6,,629.92,475.26,154.66,148.28,142.55,6959.7,8506.3,,icap_ape_eu_ets_daily
2021-04-30,57.12,,628.09,473.53,154.56,148.23,142.52,6955.2,8500.8,,icap_ape_eu_ets_daily
2021-05-04,59.92,,625.82,469.73,156.09,150.43,143.81,7024.05,8584.95,,icap_ape_eu_ets_daily
2021-05-05,59.05,,626.51,469.97,156.54,151.74,145.53,7044.3,8609.7,,icap_ape_eu_ets_daily
2021-05-06,60.06,,629.17,473.93,155.24,148.84,143.53,6985.8,8538.2,,icap_ape_eu_ets_daily
2021-05-07,60.07,,633.06,478.89,154.17,147.48,142.88,6937.65,8479.35,,icap_ape_eu_ets_daily
2021-05-10,62.93,,632.05,477.6,154.45,146.87,142.55,6950.25,8494.75,,icap_ape_eu_ets_daily
2021-05-11,62.66,,635.77,480.22,155.55,150.38,143.44,6999.75,8555.25,,icap_ape_eu_ets_daily
2021-05-12,65.86,,632.28,478.53,153.75,148.98,142.08,6918.75,8456.25,,icap_ape_eu_ets_daily
2021-05-17,67.49,,638.27,487.29,150.98,144.72,138.72,6794.1,8303.9,,icap_ape_eu_ets_daily
2021-05-18,67.45,,635.45,485.88,149.57,143.41,138.1,6730.65,8226.35,,icap_ape_eu_ets_daily
2021-05-19,63.3,,637.28,486.92,150.36,145.27,138.39,6766.2,8269.8,,icap_ape_eu_ets_daily
2021-05-20,61.75,,636.69,486.48,150.21,144.69,139.01,6759.45,8261.55,,icap_ape_eu_ets_daily
2021-05-21,64.02,,639.2,489.73,149.47,141.63,136.33,6726.15,8220.85,,icap_ape_eu_ets_daily
2021-05-25,64.48,,629.18,479.93,149.25,143.18,136.12,6716.25,8208.75,,icap_ape_eu_ets_daily
2021-05-26,65.67,,632.49,482.3,150.19,142.88,138.41,6758.55,8260.45,,icap_ape_eu_ets_daily
2021-05-27,63.29,,627.13,478.52,148.61,143.49,137.37,6687.45,8173.55,,icap_ape_eu_ets_daily
2021-05-28,62.04,,621.27,473.9,147.37,141.98,135.23,6631.65,8105.35,,icap_ape_eu_ets_daily
2021-06-01,63.34,,622.87,476.27,146.6,140.04,134.83,6597.0,8063.0,,icap_ape_eu_ets_daily
2021-06-02,62.04,,625.3,479.67,145.63,139.23,132.55,6553.35,8009.65,,icap_ape_eu_ets_daily
2021-06-03,62.52,,633.55,487.84,145.71,139.0,134.96,6556.95,8014.05,,icap_ape_eu_ets_daily
2021-06-04,59.69,,632.97,487.4,145.57,139.43,133.48,6550.65,8006.35,,icap_ape_eu_ets_daily
2021-06-07,58.5,,630.3,485.26,145.04,138.32,132.24,6526.8,7977.2,,icap_ape_eu_ets_daily
2021-06-08,62.68,,631.23,483.69,147.54,142.18,135.69,6639.3,8114.7,,icap_ape_eu_ets_daily
2021-06-09,64.69,,633.1,486.36,146.74,140.23,133.65,6603.3,8070.7,,icap_ape_eu_ets_daily
2021-06-10,64.21,,638.28,490.96,147.32,140.33,134.41,6629.4,8102.6,,icap_ape_eu_ets_daily
2021-06-11,63.99,,638.41,490.61,147.8,141.76,136.23,6651.0,8129.0,,icap_ape_eu_ets_daily
2021-06-14,64.57,,643.77,494.72,149.05,144.62,137.84,6707.25,8197.75,,icap_ape_eu_ets_daily
2021-06-15,61.66,,642.82,493.17,149.65,142.47,136.81,6734.25,8230.75,,icap_ape_eu_ets_daily
2021-06-16,61.24,,645.44,496.3,149.14,144.59,137.26,6711.3,8202.7,,icap_ape_eu_ets_daily
2021-06-17,61.25,,648.84,497.65,151.19,147.14,139.5,6803.55,8315.45,,icap_ape_eu_ets_daily
2021-06-18,62.05,,649.37,497.74,151.63,144.34,140.47,6823.35,8339.65,,icap_ape_eu_ets_daily
2021-06-21,62.75,,649.46,497.9,151.56,143.32,139.45,6820.2,8335.8,,icap_ape_eu_ets_daily
2021-06-22,63.81,,645.89,494.38,151.51,145.95,139.85,6817.95,8333.05,,icap_ape_eu_ets_daily
2021-06-23,64.6,,646.99,495.52,151.47,144.8,138.65,6816.15,8330.85,,icap_ape_eu_ets_daily
2021-06-24,66.08,,648.69,497.16,151.53,145.64,140.77,6818.85,8334.15,,icap_ape_eu_ets_daily
2021-06-25,67.09,,647.44,494.56,152.88,147.65,140.62,6879.6,8408.4,,icap_ape_eu_ets_daily
2021-06-28,66.33,,646.14,494.08,152.06,146.9,140.16,6842.7,8363.3,,icap_ape_eu_ets_daily
2021-06-29,66.73,,640.45,490.35,150.1,143.83,138.33,6754.5,8255.5,,icap_ape_eu_ets_daily
2021-06-30,66.95,,640.05,488.78,151.27,144.9,140.48,6807.15,8319.85,,icap_ape_eu_ets_daily
2021-07-01,68.58,,639.14,488.64,150.5,144.11,137.63,6772.5,8277.5,,icap_ape_eu_ets_daily
2021-07-02,67.51,,639.91,487.42,152.49,145.69,140.36,6862.05,8386.95,,icap_ape_eu_ets_daily
2021-07-05,68.46,,638.89,485.18,153.71,146.6,140.31,6916.95,8454.05,,icap_ape_eu_ets_daily
2021-07-06,67.56,,638.48,483.09,155.39,149.5,143.78,6992.55,8546.45,,icap_ape_eu_ets_daily
2021-07-07,62.83,,642.76,486.33,156.43,150.59,144.59,7039.35,8603.65,,icap_ape_eu_ets_daily
2021-07-08,60.4,,641.79,484.91,156.88,149.57,144.42,7059.6,8628.4,,icap_ape_eu_ets_daily
2021-07-09,63.66,,640.67,483.29,157.38,151.87,143.89,7082.1,8655.9,,icap_ape_eu_ets_daily
2021-07-12,62.06,,636.13,478.38,157.75,153.08,146.8,7098.75,8676.25,,icap_ape_eu_ets_daily
2021-07-13,61.99,,635.11,475.59,159.52,154.46,147.39,7178.4,8773.6,,icap_ape_eu_ets_daily
2021-07-14,61.47,,634.35,473.28,161.07,156.23,148.95,7248.15,8858.85,,icap_ape_eu_ets_daily
2021-07-15,61.8,,631.97,470.8,161.17,155.31,149.72,7252.65,8864.35,,icap_ape_eu_ets_daily
2021-07-16,63.05,,626.0,466.13,159.87,153.78,148.03,7194.15,8792.85,,icap_ape_eu_ets_daily
2021-07-19,63.31,,624.15,465.73,158.42,153.43,146.75,7128.9,8713.1,,icap_ape_eu_ets_daily
2021-07-20,61.17,,624.75,464.18,160.57,153.81,147.82,7225.65,8831.35,,icap_ape_eu_ets_daily
2021-07-21,61.12,,618.32,460.22,158.1,151.06,146.21,7114.5,8695.5,,icap_ape_eu_ets_daily
2021-07-22,60.81,,614.82,458.81,156.01,150.87,143.73,7020.45,8580.55,,icap_ape_eu_ets_daily
2021-07-23,59.26,,613.45,458.57,154.88,148.88,143.02,6969.6,8518.4,,icap_ape_eu_ets_daily
2021-07-26,61.23,,609.79,456.05,153.74,148.39,141.06,6918.3,8455.7,,icap_ape_eu_ets_daily
2021-07-27,62.42,,615.17,461.3,153.87,147.03,142.04,6924.15,8462.85,,icap_ape_eu_ets_daily
2021-07-28,63.19,,612.38,456.95,155.43,149.58,143.5,6994.35,8548.65,,icap_ape_eu_ets_daily
2021-07-29,63.86,,615.58,461.43,154.15,147.92,141.7,6936.75,8478.25,,icap_ape_eu_ets_daily
2021-07-30,62.66,,611.69,457.72,153.97,147.69,142.62,6928.65,8468.35,,icap_ape_eu_ets_daily
2021-08-02,64.27,,610.66,459.45,151.21,144.08,138.85,6804.45,8316.55,,icap_ape_eu_ets_daily
2021-08-03,63.77,,608.54,457.47,151.07,145.29,139.2,6798.15,8308.85,,icap_ape_eu_ets_daily
2021-08-04,64.74,,609.59,458.19,151.4,145.02,139.5,6813.0,8327.0,,icap_ape_eu_ets_daily
2021-08-05,64.56,,606.27,456.72,149.55,143.07,138.49,6729.75,8225.25,,icap_ape_eu_ets_daily
2021-08-06,66.77,,602.38,451.92,150.46,144.68,138.86,6770.7,8275.3,,icap_ape_eu_ets_daily
2021-08-09,65.92,,601.88,450.29,151.59,145.41,138.47,6821.55,8337.45,,icap_ape_eu_ets_daily
2021-08-10,67.22,,602.72,450.44,152.28,146.03,140.51,6852.6,8375.4,,icap_ape_eu_ets_daily
2021-08-11,66.73,,603.78,449.63,154.15,148.66,142.93,6936.75,8478.25,,icap_ape_eu_ets_daily
2021-08-12,67.52,,602.19,446.93,155.26,148.16,144.88,6986.7,8539.3,,icap_ape_eu_ets_daily
2021-08-13,65.45,,598.21,444.51,153.7,147.56,141.02,6916.5,8453.5,,icap_ape_eu_ets_daily
2021-08-16,67.31,,598.01,444.58,153.43,147.04,141.75,6904.35,8438.65,,icap_ape_eu_ets_daily
2021-08-17,67.57,,597.33,443.93,153.4,146.77,141.66,6903.0,8437.0,,icap_ape_eu_ets_daily
2021-08-18,67.92,,597.15,443.87,153.28,147.73,140.92,6897.6,8430.4,,icap_ape_eu_ets_daily
2021-08-19,65.7,,598.04,445.61,152.43,147.91,140.27,6859.35,8383.65,,icap_ape_eu_ets_daily
2021-08-20,64.04,,597.13,444.64,152.49,145.41,141.83,6862.05,8386.95,,icap_ape_eu_ets_daily
2021-08-23,65.86,,595.14,444.13,151.01,144.88,138.17,6795.45,8305.55,,icap_ape_eu_ets_daily
2021-08-24,65.59,,597.27,446.76,150.51,144.21,137.78,6772.95,8278.05,,icap_ape_eu_ets_daily
2021-08-25,66.66,,596.72,447.47,149.25,142.94,136.43,6716.25,8208.75,,icap_ape_eu_ets_daily
2021-08-26,65.46,,593.0,443.75,149.25,141.84,137.81,6716.25,8208.75,,icap_ape_eu_ets_daily
2021-08-27,67.7,,593.77,442.24,151.53,146.67,140.15,6818.85,8334.15,,icap_ape_eu_ets_daily
2021-08-31,70.76,,588.71,439.07,149.64,145.07,136.69,6733.8,8230.2,,icap_ape_eu_ets_daily
2021-09-01,72.14,,585.56,435.72,149.84,145.04,136.8,6742.8,8241.2,,icap_ape_eu_ets_daily
2021-09-03,72.09,,587.55,437.21,150.34,144.52,139.51,6765.3,8268.7,,icap_ape_eu_ets_daily
2021-09-06,74.0,,587.94,439.15,148.79,142.47,137.52,6695.55,8183.45,,icap_ape_eu_ets_daily
2021-09-07,72.63,,586.39,440.44,145.95,139.83,133.72,6567.75,8027.25,,icap_ape_eu_ets_daily
2021-09-08,72.89,,585.42,438.54,146.88,141.29,136.22,6609.6,8078.4,,icap_ape_eu_ets_daily
2021-09-09,72.95,,584.44,435.61,148.83,144.19,136.42,6697.35,8185.65,,icap_ape_eu_ets_daily
2021-09-10,72.8,,585.51,438.37,147.14,142.09,135.53,6621.3,8092.7,,icap_ape_eu_ets_daily
2021-09-13,72.87,,592.41,442.91,149.5,142.82,137.18,6727.5,8222.5,,icap_ape_eu_ets_daily
2021-09-14,72.4,,594.7,443.49,151.21,145.74,139.4,6804.45,8316.55,,icap_ape_eu_ets_daily
2021-09-15,70.62,,592.51,441.21,151.3,144.54,140.45,6808.5,8321.5,,icap_ape_eu_ets_daily
2021-09-16,70.49,,591.42,438.46,152.96,147.21,141.1,6883.2,8412.8,,icap_ape_eu_ets_daily
2021-09-17,70.15,,592.31,438.89,153.42,146.73,141.17,6903.9,8438.1,,icap_ape_eu_ets_daily
2021-09-20,68.93,,591.29,440.03,151.26,144.71,140.01,6806.7,8319.3,,icap_ape_eu_ets_daily
2021-09-21,70.99,,594.34,441.9,152.44,145.38,140.03,6859.8,8384.2,,icap_ape_eu_ets_daily
2021-09-22,70.65,,594.41,441.95,152.46,147.0,140.67,6860.7,8385.3,,icap_ape_eu_ets_daily
2021-09-23,69.97,,599.42,447.66,151.76,146.9,139.15,6829.2,8346.8,,icap_ape_eu_ets_daily
2021-09-24,72.08,,601.88,450.95,150.93,144.78,137.62,6791.85,8301.15,,icap_ape_eu_ets_daily
2021-09-27,75.33,,600.67,450.65,150.02,144.3,138.98,6750.9,8251.1,,icap_ape_eu_ets_daily
2021-09-28,76.51,,602.86,452.71,150.15,142.71,137.82,6756.75,8258.25,,icap_ape_eu_ets_daily
2021-09-29,72.78,,603.82,453.12,150.7,144.16,139.07,6781.5,8288.5,,icap_ape_eu_ets_daily
2021-09-30,72.23,,598.08,446.61,151.47,148.22,137.41,6816.15,8330.85,,icap_ape_eu_ets_daily
2021-10-01,71.98,,598.05,448.1,149.95,144.57,137.25,6747.75,8247.25,,icap_ape_eu_ets_daily
2021-10-04,73.74,,600.8,450.21,150.59,145.29,139.06,6776.55,8282.45,,icap_ape_eu_ets_daily
2021-10-05,73.85,,598.98,447.58,151.4,146.29,139.41,6813.0,8327.0,,icap_ape_eu_ets_daily
2021-10-06,71.19,,596.97,445.97,151.0,145.5,138.14,6795.0,8305.0,,icap_ape_eu_ets_daily
2021-10-07,68.44,,598.6,447.69,150.91,144.79,139.21,6790.95,8300.05,,icap_ape_eu_ets_daily
2021-10-08,69.52,,595.02,444.02,151.0,144.42,139.05,6795.0,8305.0,,icap_ape_eu_ets_daily
2021-10-11,68.83,,593.91,443.62,150.29,144.74,138.59,6763.05,8265.95,,icap_ape_eu_ets_daily
2021-10-12,68.29,,589.77,439.04,150.73,145.38,138.31,6782.85,8290.15,,icap_ape_eu_ets_daily
2021-10-13,68.16,,591.54,440.46,151.08,145.29,139.33,6798.6,8309.4,,icap_ape_eu_ets_daily
2021-10-14,68.95,,591.21,441.24,149.97,144.2,138.16,6748.65,8248.35,,icap_ape_eu_ets_daily
2021-10-15,70.78,,587.22,436.61,150.61,143.46,138.71,6777.45,8283.55,,icap_ape_eu_ets_daily
2021-10-18,68.27,,587.08,439.69,147.39,141.01,135.49,6632.55,8106.45,,icap_ape_eu_ets_daily
2021-10-19,66.8,,587.85,440.43,147.42,141.46,135.85,6633.9,8108.1,,icap_ape_eu_ets_daily
2021-10-20,64.97,,578.5,431.94,146.56,139.86,134.89,6595.2,8060.8,,icap_ape_eu_ets_daily
2021-10-21,66.24,,582.47,434.96,147.51,141.84,135.55,6637.95,8113.05,,icap_ape_eu_ets_daily
2021-10-22,69.03,,588.24,439.86,148.38,142.1,138.27,6677.1,8160.9,,icap_ape_eu_ets_daily
2021-10-25,68.38,,590.28,443.65,146.63,139.27,134.8,6598.35,8064.65,,icap_ape_eu_ets_daily
2021-10-26,68.4,,588.28,443.19,145.09,138.15,132.8,6529.05,7979.95,,icap_ape_eu_ets_daily
2021-10-27,68.36,,591.53,447.04,144.49,139.55,132.93,6502.05,7946.95,,icap_ape_eu_ets_daily
2021-10-28,68.37,,594.84,451.64,143.2,137.0,131.66,6444.0,7876.0,,icap_ape_eu_ets_daily
2021-10-29,68.91,,595.24,451.55,143.69,137.08,132.14,6466.05,7902.95,,icap_ape_eu_ets_daily
2021-11-01,68.46,,602.09,455.68,146.41,139.21,133.52,6588.45,8052.55,,icap_ape_eu_ets_daily
2021-11-02,65.97,,600.25,453.49,146.76,140.05,134.34,6604.2,8071.8,,icap_ape_eu_ets_daily
2021-11-03,68.23,,596.66,451.35,145.31,139.25,133.08,6538.95,7992.05,,icap_ape_eu_ets_daily
2021-11-04,68.27,,599.5,454.83,144.67,139.06,132.75,6510.15,7956.85,,icap_ape_eu_ets_daily
2021-11-05,69.68,,595.06,450.74,144.32,137.64,132.27,6494.4,7937.6,,icap_ape_eu_ets_daily
2021-11-08,68.55,,586.65,442.25,144.4,137.59,132.17,6498.0,7942.0,,icap_ape_eu_ets_daily
2021-11-09,68.61,,591.99,446.7,145.29,139.45,132.36,6538.05,7990.95,,icap_ape_eu_ets_daily
2021-11-10,70.23,,591.26,445.13,146.13,139.31,133.6,6575.85,8037.15,,icap_ape_eu_ets_daily
2021-11-11,71.12,,591.41,445.18,146.23,140.19,133.68,6580.35,8042.65,,icap_ape_eu_ets_daily
2021-11-12,72.51,,588.93,444.51,144.42,137.74,132.34,6498.9,7943.1,,icap_ape_eu_ets_daily
2021-11-15,73.51,,583.17,440.96,142.21,135.06,130.69,6399.45,7821.55,,icap_ape_eu_ets_daily
2021-11-16,77.04,,586.47,445.2,141.27,136.57,128.84,6357.15,7769.85,,icap_ape_eu_ets_daily
2021-11-17,76.63,,580.05,441.88,138.17,132.18,125.55,6217.65,7599.35,,icap_ape_eu_ets_daily
2021-11-18,75.91,,585.07,444.75,140.32,133.32,127.72,6314.4,7717.6,,icap_ape_eu_ets_daily
2021-11-19,79.0,,584.29,443.7,140.59,134.13,127.25,6326.55,7732.45,,icap_ape_eu_ets_daily
2021-11-22,79.56,,582.19,442.3,139.89,133.89,127.77,6295.05,7693.95,,icap_ape_eu_ets_daily
2021-11-23,79.76,,586.28,445.24,141.04,136.65,128.98,6346.8,7757.2,,icap_ape_eu_ets_daily
2021-11-24,79.34,,585.82,444.91,140.91,135.21,127.31,6340.95,7750.05,,icap_ape_eu_ets_daily
2021-11-25,82.35,,593.69,451.77,141.92,136.86,130.05,6386.4,7805.6,,icap_ape_eu_ets_daily
2021-11-26,82.12,,589.41,447.6,141.81,134.52,129.85,6381.45,7799.55,,icap_ape_eu_ets_daily
2021-11-29,85.01,,586.15,445.13,141.02,134.93,129.23,6345.9,7756.1,,icap_ape_eu_ets_daily
2021-11-30,85.4,,586.9,444.63,142.27,135.78,130.12,6402.15,7824.85,,icap_ape_eu_ets_daily
2021-12-01,86.34,,587.31,446.42,140.89,135.5,129.44,6340.05,7748.95,,icap_ape_eu_ets_daily
